% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=336110, Thu Apr  4 00:52:43 2024
11 165 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
12 180 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
13 195 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
14 210 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
15 225 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
16 240 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
17 255 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
18 270 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
19 285 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
20 300 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
21 315 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
22 330 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
23 345 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
24 360 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
25 375 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
26 390 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
27 405 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
28 420 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
29 435 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
30 450 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
31 465 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
32 480 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
33 495 -0.007625215175831016 -0.0016557777550857823 0.0015335157364516822 0.007940913288659946 0.9765738047382106 0.9870019077229331 0.9900757132446868 0.991475506592584 0.9939954268827157 0.996122482692999 0.9967906901832919 0.9976060183818805 0.9980152213715051 0.9981741382121888 0.99821661640812 0.9984617371177846 0.998535700051502 0.9987320201796877 0.9987745877405361 0.998904365599943 0.9989865433776005 0.9990824089067962 0.9991658847523216 0.9992273261477644 0.9993697685244902 0.9995286743235149 0.9995647315194048 0.9997475701830424 0.9998504792536823 0.999864880826405 0.9998902484989765 1.0001347756644827 1.0002829562920756 1.0004735356863503 1.0005925484461078 1.0009782377617782 1.0013551867593473 1.0016129437814625 1.0018563574108226 1.002874635018198 1.0037376922687709 1.006095726506451 1.0119647130921632 1.0122836816905831 1.018842687043251 1.0240421693435198
